,title,link,link_alternative,link_icon,summary,datatakesensingstart,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,cloudcoverpercentage,sensoroperationalmode,gmlfootprint,footprint,tileid,hv_order_tileid,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,identifier,level1cpdiidentifier,uuid
0691bd63-ce16-4bf8-853d-086246fb3072,S2B_MSIL1C_20190819T160519_N0208_R054_T16PHS_20190819T205547,https://scihub.copernicus.eu/apihub/odata/v1/Products('0691bd63-ce16-4bf8-853d-086246fb3072')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0691bd63-ce16-4bf8-853d-086246fb3072')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0691bd63-ce16-4bf8-853d-086246fb3072')/Products('Quicklook')/$value,"Date: 2019-08-19T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 641.55 MB",2019-08-19 16:05:19.024,2019-08-19 16:05:19.024,2019-08-19 16:05:19.024,2019-08-20 00:19:04.425,12807,54,94.5787,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190819T160519_N0208_R054_T16PHS_20190819T205547.SAFE,Multi-Spectral Instrument,MSI,641.55 MB,GS2B_20190819T160519_012807_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190819T160519_N0208_R054_T16PHS_20190819T205547,S2B_OPER_MSI_L1C_TL_EPAE_20190819T205547_A012807_T16PHS_N02.08,0691bd63-ce16-4bf8-853d-086246fb3072
0773b91d-c525-4399-870e-6e1cb9ea2fd8,S2A_MSIL1C_20190705T160521_N0207_R054_T17PKM_20190705T210221,https://scihub.copernicus.eu/apihub/odata/v1/Products('0773b91d-c525-4399-870e-6e1cb9ea2fd8')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0773b91d-c525-4399-870e-6e1cb9ea2fd8')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0773b91d-c525-4399-870e-6e1cb9ea2fd8')/Products('Quicklook')/$value,"Date: 2019-07-05T16:05:21.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 785.81 MB",2019-07-05 16:05:21.024,2019-07-05 16:05:21.024,2019-07-05 16:05:21.024,2019-07-05 23:39:26.448,21072,54,15.7723,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190705T160521_N0207_R054_T17PKM_20190705T210221.SAFE,Multi-Spectral Instrument,MSI,785.81 MB,GS2A_20190705T160521_021072_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190705T160521_N0207_R054_T17PKM_20190705T210221,S2A_OPER_MSI_L1C_TL_SGS__20190705T210221_A021072_T17PKM_N02.07,0773b91d-c525-4399-870e-6e1cb9ea2fd8
07792a32-490b-487d-866c-c0b258f51c0d,S2A_MSIL1C_20190307T160511_N0207_R054_T17PKL_20190307T205328,https://scihub.copernicus.eu/apihub/odata/v1/Products('07792a32-490b-487d-866c-c0b258f51c0d')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('07792a32-490b-487d-866c-c0b258f51c0d')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('07792a32-490b-487d-866c-c0b258f51c0d')/Products('Quicklook')/$value,"Date: 2019-03-07T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 787.38 MB",2019-03-07 16:05:11.024,2019-03-07 16:05:11.024,2019-03-07 16:05:11.024,2019-03-08 04:19:07.884,19356,54,31.686,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.72821 8.948227359448609)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190307T160511_N0207_R054_T17PKL_20190307T205328.SAFE,Multi-Spectral Instrument,MSI,787.38 MB,GS2A_20190307T160511_019356_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190307T160511_N0207_R054_T17PKL_20190307T205328,S2A_OPER_MSI_L1C_TL_MTI__20190307T205328_A019356_T17PKL_N02.07,07792a32-490b-487d-866c-c0b258f51c0d
07d6b76e-4803-4ce1-b9c2-6a8dc917f7e7,S2B_MSIL1C_20181202T160509_N0207_R054_T17PKL_20181202T192716,https://scihub.copernicus.eu/apihub/odata/v1/Products('07d6b76e-4803-4ce1-b9c2-6a8dc917f7e7')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('07d6b76e-4803-4ce1-b9c2-6a8dc917f7e7')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('07d6b76e-4803-4ce1-b9c2-6a8dc917f7e7')/Products('Quicklook')/$value,"Date: 2018-12-02T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 793.11 MB",2018-12-02 16:05:09.024,2018-12-02 16:05:09.024,2018-12-02 16:05:09.024,2018-12-03 08:52:29.470,9089,54,13.0443,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20181202T160509_N0207_R054_T17PKL_20181202T192716.SAFE,Multi-Spectral Instrument,MSI,793.11 MB,GS2B_20181202T160509_009089_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20181202T160509_N0207_R054_T17PKL_20181202T192716,,07d6b76e-4803-4ce1-b9c2-6a8dc917f7e7
07ddcf5b-9ebb-42c0-b2d3-61d52403467c,S2A_MSIL1C_20190526T160511_N0207_R054_T16PHS_20190526T210316,https://scihub.copernicus.eu/apihub/odata/v1/Products('07ddcf5b-9ebb-42c0-b2d3-61d52403467c')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('07ddcf5b-9ebb-42c0-b2d3-61d52403467c')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('07ddcf5b-9ebb-42c0-b2d3-61d52403467c')/Products('Quicklook')/$value,"Date: 2019-05-26T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 551.15 MB",2019-05-26 16:05:11.024,2019-05-26 16:05:11.024,2019-05-26 16:05:11.024,2019-05-26 22:54:52.664,20500,54,99.7616,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190526T160511_N0207_R054_T16PHS_20190526T210316.SAFE,Multi-Spectral Instrument,MSI,551.15 MB,GS2A_20190526T160511_020500_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190526T160511_N0207_R054_T16PHS_20190526T210316,S2A_OPER_MSI_L1C_TL_MTI__20190526T210316_A020500_T16PHS_N02.07,07ddcf5b-9ebb-42c0-b2d3-61d52403467c
07e501cb-3e38-40f4-85dd-73b6809f117f,S2A_MSIL1C_20181217T160501_N0207_R054_T17PKL_20181217T192517,https://scihub.copernicus.eu/apihub/odata/v1/Products('07e501cb-3e38-40f4-85dd-73b6809f117f')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('07e501cb-3e38-40f4-85dd-73b6809f117f')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('07e501cb-3e38-40f4-85dd-73b6809f117f')/Products('Quicklook')/$value,"Date: 2018-12-17T16:05:01.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 796.66 MB",2018-12-17 16:05:01.024,2018-12-17 16:05:01.024,2018-12-17 16:05:01.024,2018-12-17 21:23:25.375,18212,54,19.4864,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20181217T160501_N0207_R054_T17PKL_20181217T192517.SAFE,Multi-Spectral Instrument,MSI,796.66 MB,GS2A_20181217T160501_018212_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20181217T160501_N0207_R054_T17PKL_20181217T192517,,07e501cb-3e38-40f4-85dd-73b6809f117f
0919dfdc-0449-4474-b231-7f9776260482,S2B_MSIL1C_20190730T160519_N0208_R054_T16PHR_20190730T192816,https://scihub.copernicus.eu/apihub/odata/v1/Products('0919dfdc-0449-4474-b231-7f9776260482')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0919dfdc-0449-4474-b231-7f9776260482')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0919dfdc-0449-4474-b231-7f9776260482')/Products('Quicklook')/$value,"Date: 2019-07-30T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 739.29 MB",2019-07-30 16:05:19.024,2019-07-30 16:05:19.024,2019-07-30 16:05:19.024,2019-07-30 21:40:55.562,12521,54,51.6565,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190730T160519_N0208_R054_T16PHR_20190730T192816.SAFE,Multi-Spectral Instrument,MSI,739.29 MB,GS2B_20190730T160519_012521_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190730T160519_N0208_R054_T16PHR_20190730T192816,S2B_OPER_MSI_L1C_TL_SGS__20190730T192816_A012521_T16PHR_N02.08,0919dfdc-0449-4474-b231-7f9776260482
09a096cf-2aae-4c6b-8a80-794333a95962,S2B_MSIL1C_20190521T160519_N0207_R054_T16PHS_20190521T192400,https://scihub.copernicus.eu/apihub/odata/v1/Products('09a096cf-2aae-4c6b-8a80-794333a95962')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('09a096cf-2aae-4c6b-8a80-794333a95962')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('09a096cf-2aae-4c6b-8a80-794333a95962')/Products('Quicklook')/$value,"Date: 2019-05-21T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 746.12 MB",2019-05-21 16:05:19.024,2019-05-21 16:05:19.024,2019-05-21 16:05:19.024,2019-05-21 21:27:22.686,11520,54,62.7015,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190521T160519_N0207_R054_T16PHS_20190521T192400.SAFE,Multi-Spectral Instrument,MSI,746.12 MB,GS2B_20190521T160519_011520_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190521T160519_N0207_R054_T16PHS_20190521T192400,S2B_OPER_MSI_L1C_TL_SGS__20190521T192400_A011520_T16PHS_N02.07,09a096cf-2aae-4c6b-8a80-794333a95962
0c5d0db4-8339-4e69-a6ba-8fa1df6b70ad,S2A_MSIL1C_20191003T160511_N0208_R054_T17PKM_20191003T192510,https://scihub.copernicus.eu/apihub/odata/v1/Products('0c5d0db4-8339-4e69-a6ba-8fa1df6b70ad')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0c5d0db4-8339-4e69-a6ba-8fa1df6b70ad')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0c5d0db4-8339-4e69-a6ba-8fa1df6b70ad')/Products('Quicklook')/$value,"Date: 2019-10-03T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 560.12 MB",2019-10-03 16:05:11.024,2019-10-03 16:05:11.024,2019-10-03 16:05:11.024,2019-10-03 21:25:00.437,22359,54,99.4781,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20191003T160511_N0208_R054_T17PKM_20191003T192510.SAFE,Multi-Spectral Instrument,MSI,560.12 MB,GS2A_20191003T160511_022359_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20191003T160511_N0208_R054_T17PKM_20191003T192510,S2A_OPER_MSI_L1C_TL_SGS__20191003T192510_A022359_T17PKM_N02.08,0c5d0db4-8339-4e69-a6ba-8fa1df6b70ad
0d193acf-ee50-42dd-b3d1-e4404da673e1,S2B_MSIL1C_20190101T160509_N0207_R054_T17PKL_20190101T192803,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d193acf-ee50-42dd-b3d1-e4404da673e1')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d193acf-ee50-42dd-b3d1-e4404da673e1')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d193acf-ee50-42dd-b3d1-e4404da673e1')/Products('Quicklook')/$value,"Date: 2019-01-01T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 784.65 MB",2019-01-01 16:05:09.024,2019-01-01 16:05:09.024,2019-01-01 16:05:09.024,2019-01-01 21:39:55.951,9518,54,6.2661,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190101T160509_N0207_R054_T17PKL_20190101T192803.SAFE,Multi-Spectral Instrument,MSI,784.65 MB,GS2B_20190101T160509_009518_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190101T160509_N0207_R054_T17PKL_20190101T192803,,0d193acf-ee50-42dd-b3d1-e4404da673e1
0d713ec2-4e41-4313-8739-e15a790f41a1,S2B_MSIL1C_20190210T160509_N0207_R054_T17PKM_20190210T205425,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d713ec2-4e41-4313-8739-e15a790f41a1')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d713ec2-4e41-4313-8739-e15a790f41a1')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d713ec2-4e41-4313-8739-e15a790f41a1')/Products('Quicklook')/$value,"Date: 2019-02-10T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 748.72 MB",2019-02-10 16:05:09.024,2019-02-10 16:05:09.024,2019-02-10 16:05:09.024,2019-02-11 03:30:02.253,10090,54,24.4984,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.7439 10.843251373051269, -83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269)))",17PKM,PM17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190210T160509_N0207_R054_T17PKM_20190210T205425.SAFE,Multi-Spectral Instrument,MSI,748.72 MB,GS2B_20190210T160509_010090_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190210T160509_N0207_R054_T17PKM_20190210T205425,,0d713ec2-4e41-4313-8739-e15a790f41a1
0d96cc4b-961d-4b45-b91c-74adcbe3f797,S2A_MSIL1C_20190615T160511_N0207_R054_T17PKL_20190615T210000,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d96cc4b-961d-4b45-b91c-74adcbe3f797')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d96cc4b-961d-4b45-b91c-74adcbe3f797')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0d96cc4b-961d-4b45-b91c-74adcbe3f797')/Products('Quicklook')/$value,"Date: 2019-06-15T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 604.09 MB",2019-06-15 16:05:11.024,2019-06-15 16:05:11.024,2019-06-15 16:05:11.024,2019-06-15 23:21:20.808,20786,54,97.31899999999999,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.72821 8.948227359448609)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190615T160511_N0207_R054_T17PKL_20190615T210000.SAFE,Multi-Spectral Instrument,MSI,604.09 MB,GS2A_20190615T160511_020786_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190615T160511_N0207_R054_T17PKL_20190615T210000,S2A_OPER_MSI_L1C_TL_MTI__20190615T210000_A020786_T17PKL_N02.07,0d96cc4b-961d-4b45-b91c-74adcbe3f797
0da70ef1-833c-4c71-964a-e5289847f573,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKL_20190205T192459,https://scihub.copernicus.eu/apihub/odata/v1/Products('0da70ef1-833c-4c71-964a-e5289847f573')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0da70ef1-833c-4c71-964a-e5289847f573')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0da70ef1-833c-4c71-964a-e5289847f573')/Products('Quicklook')/$value,"Date: 2019-02-05T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 792.11 MB",2019-02-05 16:05:11.024,2019-02-05 16:05:11.024,2019-02-05 16:05:11.024,2019-02-05 21:17:44.927,18927,54,8.7449,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKL_20190205T192459.SAFE,Multi-Spectral Instrument,MSI,792.11 MB,GS2A_20190205T160511_018927_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKL_20190205T192459,,0da70ef1-833c-4c71-964a-e5289847f573
0e918128-edf3-4ab6-a1e7-7017c53d09a9,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKM_20190205T192459,https://scihub.copernicus.eu/apihub/odata/v1/Products('0e918128-edf3-4ab6-a1e7-7017c53d09a9')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('0e918128-edf3-4ab6-a1e7-7017c53d09a9')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('0e918128-edf3-4ab6-a1e7-7017c53d09a9')/Products('Quicklook')/$value,"Date: 2019-02-05T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 757.70 MB",2019-02-05 16:05:11.024,2019-02-05 16:05:11.024,2019-02-05 16:05:11.024,2019-02-05 20:58:22.738,18927,54,68.9772,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.7439 10.843251373051269, -83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269)))",17PKM,PM17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKM_20190205T192459.SAFE,Multi-Spectral Instrument,MSI,757.70 MB,GS2A_20190205T160511_018927_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190205T160511_N0207_R054_T17PKM_20190205T192459,,0e918128-edf3-4ab6-a1e7-7017c53d09a9
